factor,selection_frequency,mean_abs_lasso_coefficient,proposed_selected,strategy,train_mode,review_date,lasso_alpha,fallback_used,effective_update,effective_features
amount_surprise_120,1.0,0.02905187168230562,True,stability_lasso_ridge,expanding,2020-06-17,0.02,False,True,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
nonzero_return_share_63,1.0,0.006202303164222106,True,stability_lasso_ridge,expanding,2020-06-17,0.02,False,True,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
gap_return_20,1.0,0.13273795645376305,True,stability_lasso_ridge,expanding,2020-06-17,0.02,False,True,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
intraday_return_20,1.0,0.20371618131792724,True,stability_lasso_ridge,expanding,2020-06-17,0.02,False,True,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
range_compression_20,1.0,0.03924437247084499,True,stability_lasso_ridge,expanding,2020-06-17,0.02,False,True,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
mom_63,1.0,0.17317843438286518,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
mom_126,0.5,0.019821742548317426,False,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
low_vol_63,0.5,0.10598929845641412,False,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
mom_21,1.0,0.1537519421057907,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
distance_ma_20,1.0,0.09783805449088769,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
distance_ma_200,1.0,0.07458705211517297,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
trend_efficiency_63,0.0,0.0,False,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
reversal_5,0.0,0.0,False,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
reversal_21,0.5,0.0004939884390175731,False,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
low_vol_21,0.0,0.0,False,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
low_downside_vol_63,1.0,0.1896792679559546,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
drawdown_resilience_63,1.0,0.07390929938288587,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
low_beta_126,1.0,0.06599154562091487,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
skew_63,1.0,0.1958917480503194,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
amount_acceleration_20_120,0.5,0.027655550977639786,False,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
amount_surprise_120,1.0,0.029862793706272046,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
nonzero_return_share_63,0.5,0.009435672715556436,False,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
gap_return_20,1.0,0.16039982911341374,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
intraday_return_20,1.0,0.23610108413766134,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
range_compression_20,0.5,0.0287222680802658,False,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
close_location_20,1.0,0.04143330152778634,True,stability_lasso_ridge,expanding,2020-12-17,0.01,False,False,mom_63|mom_21|distance_ma_20|distance_ma_200|reversal_21|low_downside_vol_63|drawdown_resilience_63|low_beta_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20
mom_63,1.0,0.1577273727746008,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_126,0.6666666666666666,0.021617556753449882,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_252,1.0,0.053802736202565725,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_vol_63,0.3333333333333333,0.02407332180866942,False,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_21,1.0,0.13938104853064118,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
skip_recent_mom_252_21,0.3333333333333333,0.03261738523589819,False,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
distance_ma_20,1.0,0.04855349869214965,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
distance_ma_200,0.6666666666666666,0.05660862677551474,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
trend_efficiency_63,0.0,0.0,False,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
reversal_5,0.0,0.0,False,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
reversal_21,0.3333333333333333,0.00021392609456149375,False,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_vol_21,0.0,0.0,False,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_downside_vol_63,0.6666666666666666,0.10808088432653197,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
drawdown_resilience_63,1.0,0.06619884151440152,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_beta_126,0.6666666666666666,0.038263710921585876,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_idio_vol_126,0.6666666666666666,0.02666111716706659,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
skew_63,1.0,0.1879538359819419,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
amount_acceleration_20_120,0.3333333333333333,0.0211553363219941,False,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
amount_surprise_120,1.0,0.0230556866897768,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
nonzero_return_share_63,0.6666666666666666,0.015303295003199388,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
gap_return_20,1.0,0.12356816460413926,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
intraday_return_20,1.0,0.19595619565421105,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
range_compression_20,0.6666666666666666,0.017530963891399676,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
close_location_20,0.6666666666666666,0.0582694260641771,True,stability_lasso_ridge,expanding,2021-06-17,0.02,False,True,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_63,1.0,0.12559898606382108,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_126,0.3333333333333333,0.014846652889018588,False,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_252,0.6666666666666666,0.017458858234792488,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_vol_63,0.6666666666666666,0.04722751442017641,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_21,1.0,0.12184305216872411,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
skip_recent_mom_252_21,0.0,0.0,False,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
distance_ma_20,1.0,0.0681862178069509,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
distance_ma_200,0.6666666666666666,0.035210885787318645,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
trend_efficiency_63,0.0,0.0,False,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
reversal_5,0.3333333333333333,0.0067882990760147815,False,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
reversal_21,1.0,0.0006225663264239992,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_vol_21,0.0,0.0,False,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_downside_vol_63,0.6666666666666666,0.07916311145479243,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
drawdown_resilience_63,1.0,0.09368058093933397,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_beta_126,1.0,0.04150923346960867,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
low_idio_vol_126,0.3333333333333333,0.005577118458999415,False,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
skew_63,1.0,0.1559803526794604,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
amount_acceleration_20_120,0.3333333333333333,0.012536517804900558,False,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
amount_surprise_120,1.0,0.030261140972634566,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
nonzero_return_share_63,0.6666666666666666,0.02103714369013308,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
gap_return_20,1.0,0.10306247733863245,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
intraday_return_20,1.0,0.14135237585929503,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
range_compression_20,0.6666666666666666,0.017874687210796245,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
close_location_20,0.6666666666666666,0.02003272616569886,True,stability_lasso_ridge,expanding,2021-12-17,0.02,False,False,mom_63|mom_126|mom_252|mom_21|distance_ma_20|distance_ma_200|low_downside_vol_63|drawdown_resilience_63|low_beta_126|low_idio_vol_126|skew_63|amount_surprise_120|nonzero_return_share_63|gap_return_20|intraday_return_20|range_compression_20|close_location_20
mom_63,0.75,0.08355408806822169,True,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_126,0.25,0.012186724289202264,False,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_252,0.25,0.000495152170873512,False,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_vol_63,0.5,0.022484650879778717,False,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
mom_21,1.0,0.049655824675466954,True,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
skip_recent_mom_252_21,0.0,0.0,False,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
distance_ma_20,0.75,0.021474584779275427,True,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
distance_ma_200,0.5,0.02261920536897044,False,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
trend_efficiency_63,0.0,0.0,False,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
reversal_5,0.0,0.0,False,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
reversal_21,0.75,6.66540768964434e-05,True,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
low_vol_21,0.0,0.0,False,stability_lasso_ridge,expanding,2022-06-17,0.04,False,True,mom_63|mom_21|distance_ma_20|reversal_21|skew_63|amount_surprise_120
