phase,path,suffix,size,modified
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/targets_6ETF_8因子等权.csv,.csv,9375,2026-06-23 15:23:14
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/targets_8ETF_5因子Ridge.csv,.csv,7710,2026-06-23 15:23:14
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/targets_8ETF_8因子Ridge.csv,.csv,7671,2026-06-23 15:23:14
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/targets_8ETF_8因子等权.csv,.csv,8336,2026-06-23 15:23:14
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/eight_etf_equity_comparison.png,.png,335347,2026-06-23 15:23:14
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/tables/strategy_metrics_extended.csv,.csv,13573,2026-06-23 15:23:14
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/figures/drawdown_comparison.png,.png,357696,2026-06-23 15:23:15
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/figures/drawdown_comparison.svg,.svg,321223,2026-06-23 15:23:15
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/figures/post2023_metric_heatmap.png,.png,101257,2026-06-23 15:23:15
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/figures/post2023_metric_heatmap.svg,.svg,112992,2026-06-23 15:23:15
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/figures/post2023_metric_bars.png,.png,122157,2026-06-23 15:23:16
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/figures/post2023_metric_bars.svg,.svg,106201,2026-06-23 15:23:16
03_Day2_频率与ETF宇宙,mvp_cn/outputs/eight_etf_extended/run_summary.json,.json,1137,2026-06-23 15:23:16
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/eight_etf_metric_bars.png,.png,122157,2026-06-23 15:23:16
06_Day2_稳健性与最终收束,mvp_cn/outputs/final_converged_compare/final5_factor_ic_by_period.csv,.csv,1979,2026-06-23 15:33:38
02_Day1_基线优化,mvp_cn/outputs/ma180_final/ma180_final_metrics.csv,.csv,1730,2026-06-23 15:39:37
02_Day1_基线优化,mvp_cn/outputs/ma180_final/ma180_final_returns.csv,.csv,749385,2026-06-23 15:39:37
02_Day1_基线优化,mvp_cn/outputs/ma180_final/robustness_diagnostics.json,.json,987,2026-06-23 15:39:37
02_Day1_基线优化,mvp_cn/outputs/ma180_final/spec_robustness.csv,.csv,1617,2026-06-23 15:39:37
02_Day1_基线优化,mvp_cn/outputs/ma180_final/figures/ma180_final_dashboard.png,.png,342791,2026-06-23 15:39:38
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/platform_existing_dashboard.png,.png,342791,2026-06-23 15:39:38
04_Day2_因子筛选与正则化,mvp_cn/src/ridge_overfit_diagnostics.py,.py,12640,2026-06-23 15:47:56
10_其他可审计文件,mvp_cn/data/processed/amount.csv,.csv,217090,2026-06-23 15:48:05
10_其他可审计文件,mvp_cn/data/processed/data_quality.json,.json,5653,2026-06-23 15:48:05
10_其他可审计文件,mvp_cn/data/processed/dual_source_adjusted_close.csv,.csv,365858,2026-06-23 15:48:05
04_Day2_因子筛选与正则化,mvp_cn/outputs/ridge_overfit_diagnostics/ridge_coefficient_stability.csv,.csv,10052,2026-06-23 15:48:21
04_Day2_因子筛选与正则化,mvp_cn/outputs/ridge_overfit_diagnostics/ridge_overfit_summary.json,.json,2178,2026-06-23 15:48:21
04_Day2_因子筛选与正则化,mvp_cn/outputs/ridge_overfit_diagnostics/ridge_spec_daily_returns.csv,.csv,801359,2026-06-23 15:48:21
04_Day2_因子筛选与正则化,mvp_cn/outputs/ridge_overfit_diagnostics/ridge_spec_metrics.csv,.csv,29524,2026-06-23 15:48:21
04_Day2_因子筛选与正则化,mvp_cn/outputs/ridge_overfit_diagnostics/ridge_training_audit.csv,.csv,369353,2026-06-23 15:48:21
03_Day2_频率与ETF宇宙,mvp_cn/outputs/final_report/figures/factor_pipeline_final.png,.png,317725,2026-06-23 16:00:17
04_Day2_因子筛选与正则化,quant-research-platform/projects/final-classroom-delivery/assets/figures/rep_factor_pipeline_final.png,.png,317725,2026-06-23 16:00:17
10_其他可审计文件,mvp_cn/src/factor_candidate_research.py,.py,25682,2026-06-23 16:07:15
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/candidate_ic_vs_redundancy.png,.png,129960,2026-06-23 16:07:28
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/factor_candidate_monthly_ic.csv,.csv,162330,2026-06-23 16:07:28
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/factor_candidate_monthly_panel.csv,.csv,480018,2026-06-23 16:07:28
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/factor_candidate_screen.csv,.csv,11336,2026-06-23 16:07:28
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/candidate_ic_vs_redundancy.png,.png,129960,2026-06-23 16:07:28
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/rep_factor_ic_redundancy.png,.png,129960,2026-06-23 16:07:28
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/tables/factor_candidate_screen.csv,.csv,11336,2026-06-23 16:07:28
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/README.md,.md,1450,2026-06-23 16:07:29
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/akshare_fetch_audit.csv,.csv,541,2026-06-23 16:07:29
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/candidate_subperiod_ic_heatmap.png,.png,224238,2026-06-23 16:07:29
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/factor_candidate_summary.json,.json,470,2026-06-23 16:07:29
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/candidate_subperiod_ic_heatmap.png,.png,224238,2026-06-23 16:07:29
10_其他可审计文件,mvp_cn/data/processed/all_etf_prices.csv,.csv,742827,2026-06-23 16:52:39
10_其他可审计文件,mvp_cn/data/processed/macro_factors.csv,.csv,332302,2026-06-23 16:52:56
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/ridge_results.csv,.csv,8287,2026-06-23 17:14:28
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/v2_partial_24.csv,.csv,1301,2026-06-23 19:32:15
10_其他可审计文件,.vscode/tasks.json,.json,2384,2026-06-23 19:55:45
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/fast_results.csv,.csv,7594,2026-06-23 19:59:07
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/robustness_results_v3.csv,.csv,18030,2026-06-23 20:08:28
02_Day1_基线优化,mvp_cn/src/expanded_universe_backtest.py,.py,24256,2026-06-23 20:08:40
03_Day2_频率与ETF宇宙,FINAL_REPORT.md,.md,8516,2026-06-23 20:08:40
03_Day2_频率与ETF宇宙,mvp_cn/src/backtest_12etf.py,.py,12366,2026-06-23 20:08:40
03_Day2_频率与ETF宇宙,mvp_cn/src/backtest_8etf.py,.py,14051,2026-06-23 20:08:40
03_Day2_频率与ETF宇宙,mvp_cn/src/high_freq_adaptive.py,.py,40655,2026-06-23 20:08:40
03_Day2_频率与ETF宇宙,mvp_cn/src/poos_12etf.py,.py,15714,2026-06-23 20:08:40
03_Day2_频率与ETF宇宙,mvp_cn/src/poos_8etf.py,.py,12803,2026-06-23 20:08:40
03_Day2_频率与ETF宇宙,mvp_cn/src/screen_etfs.py,.py,17942,2026-06-23 20:08:40
04_Day2_因子筛选与正则化,mvp_cn/src/factor_pipeline.py,.py,15834,2026-06-23 20:08:40
04_Day2_因子筛选与正则化,mvp_cn/src/lasso_screen_ridge.py,.py,14939,2026-06-23 20:08:40
05_Day2_新增维度与失败尝试,mvp_cn/src/new_dims_v2.py,.py,12200,2026-06-23 20:08:40
06_Day2_稳健性与最终收束,mvp_cn/src/comprehensive_robustness.py,.py,29609,2026-06-23 20:08:40
06_Day2_稳健性与最终收束,mvp_cn/src/multi_wall.py,.py,9569,2026-06-23 20:08:40
07_DeepSeek探索包,mvp_cn/outputs/research_documentation/02_DAY2_2026-06-23.md,.md,13933,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/_quick_test.py,.py,4039,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/_quick_test2.py,.py,4251,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/_recover_24.py,.py,2059,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/alpha_cv_poos.py,.py,16067,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/cache_all_data.py,.py,7206,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/compare_8v6.py,.py,12925,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/compare_and_decompose.py,.py,18645,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/diagnose_factor_sources.py,.py,8891,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/diagnose_v2.py,.py,6934,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/final_robustness.py,.py,18826,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/new_dimensions.py,.py,15585,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/poos_gap_return.py,.py,15900,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/run_robustness.py,.py,12852,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/run_robustness_v2.py,.py,11579,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/run_robustness_v3.py,.py,13189,2026-06-23 20:08:40
10_其他可审计文件,mvp_cn/src/validate_gap_return.py,.py,20077,2026-06-23 20:08:40
10_其他可审计文件,research_log_2026-06-23.md,.md,13933,2026-06-23 20:08:40
03_Day2_频率与ETF宇宙,mvp_cn/outputs/comprehensive_robustness/FINAL_REPORT.md,.md,2315,2026-06-23 20:16:54
03_Day2_频率与ETF宇宙,mvp_cn/outputs/research_documentation/FINAL_REPORT.md,.md,2315,2026-06-23 20:16:54
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/source_coverage_akshare_sina.csv,.csv,1081,2026-06-23 20:16:54
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/all_merged_final.csv,.csv,5198,2026-06-23 20:16:54
10_其他可审计文件,mvp_cn/src/standalone_robustness.py,.py,13242,2026-06-23 20:17:53
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/source_coverage_mootdx_probe.csv,.csv,395,2026-06-23 20:18:33
04_Day2_因子筛选与正则化,mvp_cn/outputs/factor_candidates/source_coverage_mootdx.csv,.csv,4501,2026-06-23 20:19:31
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/supplement_v2.csv,.csv,1020,2026-06-23 20:29:15
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/FINAL_COMPLETE.csv,.csv,22618,2026-06-23 20:32:45
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/data_source_factor_catalog.csv,.csv,1902,2026-06-23 20:33:26
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/factor_coverage_by_universe.csv,.csv,8048,2026-06-23 20:35:18
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/factor_model_robust_summary.csv,.csv,13713,2026-06-23 20:35:18
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/factor_model_search_audit.csv,.csv,80923,2026-06-23 20:35:18
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/factor_model_search_metrics.csv,.csv,89842,2026-06-23 20:35:18
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/factor_model_search_returns.csv,.csv,5935839,2026-06-23 20:35:18
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/factor_model_search_summary.json,.json,6206,2026-06-23 20:35:19
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/figures/top_strategy_equity.png,.png,33254,2026-06-23 20:35:19
02_Day1_基线优化,mvp_cn/outputs/factor_model_search/expanded_factor_ic_screen.csv,.csv,23720,2026-06-23 20:36:52
02_Day1_基线优化,mvp_cn/outputs/factor_model_search/expanded_factor_monthly_ic.csv,.csv,856478,2026-06-23 20:36:52
02_Day1_基线优化,mvp_cn/outputs/factor_model_search/figures/expanded_factor_rank_ic.png,.png,138363,2026-06-23 20:39:38
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/figures/strict_candidates_2023-01-01_equity.png,.png,133001,2026-06-23 20:39:38
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/figures/strict_candidates_2025-01-01_equity.png,.png,90287,2026-06-23 20:39:38
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/FINAL_108.csv,.csv,23587,2026-06-23 20:39:53
06_Day2_稳健性与最终收束,mvp_cn/src/factor_model_search.py,.py,30341,2026-06-23 20:39:54
02_Day1_基线优化,mvp_cn/src/expanded_factor_screen.py,.py,3975,2026-06-23 20:40:04
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/component_ablation_compact_ridge.csv,.csv,4399,2026-06-23 20:42:54
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/component_ablation_compact_ridge_returns.csv,.csv,526067,2026-06-23 20:42:54
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/progress_backup.csv,.csv,7543,2026-06-23 20:43:29
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/standalone_results.csv,.csv,7543,2026-06-23 20:43:29
10_其他可审计文件,mvp_cn/src/plot_old_new_comparison.py,.py,5076,2026-06-23 20:47:52
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/figures/old_new_equity_compare_2021.png,.png,408049,2026-06-23 20:47:57
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/figures/old_new_equity_compare_2023.png,.png,421324,2026-06-23 20:47:58
06_Day2_稳健性与最终收束,mvp_cn/outputs/factor_model_search/old_new_strategy_comparison.csv,.csv,3055,2026-06-23 20:47:58
10_其他可审计文件,mvp_cn/src/adaptive_wall_factor_report.py,.py,18895,2026-06-23 20:56:19
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/scheme_factor_table.csv,.csv,12292,2026-06-23 20:56:30
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/selected_factor_ic_summary.csv,.csv,8125,2026-06-23 20:56:30
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/adaptive_wall_scheme_metrics.csv,.csv,25322,2026-06-23 20:57:05
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/adaptive_wall_scheme_returns.csv,.csv,1241230,2026-06-23 20:57:05
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/adaptive_wall_training_audit.csv,.csv,150128,2026-06-23 20:57:05
03_Day2_频率与ETF宇宙,mvp_cn/outputs/comprehensive_robustness/8etf_enet_fill.csv,.csv,2,2026-06-23 20:58:11
06_Day2_稳健性与最终收束,mvp_cn/outputs/comprehensive_robustness/FINAL_108_merged.csv,.csv,23587,2026-06-23 20:58:11
07_DeepSeek探索包,mvp_cn/outputs/research_documentation/data_FINAL_108.csv,.csv,23587,2026-06-23 20:58:11
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/tables/FINAL_108_merged.csv,.csv,23587,2026-06-23 20:58:11
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/figures/base5_equal_wall_equity.png,.png,201872,2026-06-23 20:59:45
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/single_factor_wall_metrics.csv,.csv,180077,2026-06-23 20:59:45
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/figures/base5_ridge_wall_equity.png,.png,204095,2026-06-23 20:59:46
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/figures/compact_elastic_wall_equity.png,.png,205400,2026-06-23 20:59:46
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/figures/compact_ridge_wall_equity.png,.png,202312,2026-06-23 20:59:46
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/figures/momentum_elastic_wall_equity.png,.png,196494,2026-06-23 20:59:46
02_Day1_基线优化,mvp_cn/outputs/adaptive_wall_factor_report/figures/expanded_equal_wall_equity.png,.png,194971,2026-06-23 20:59:47
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/figures/notion_equal_wall_equity.png,.png,197993,2026-06-23 20:59:47
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/figures/scheme_wall_sharpe_heatmap.png,.png,106647,2026-06-23 20:59:47
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/adaptive_wall_scheme_summary.csv,.csv,2193,2026-06-23 21:00:11
10_其他可审计文件,mvp_cn/outputs/adaptive_wall_factor_report/selected_factor_full_performance.csv,.csv,17818,2026-06-23 21:00:24
05_Day2_新增维度与失败尝试,mvp_cn/src/risk_overlay_tests.py,.py,15868,2026-06-23 21:06:01
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/risk_overlay_metrics.csv,.csv,41913,2026-06-23 21:06:21
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/risk_overlay_returns.csv,.csv,2362560,2026-06-23 21:06:21
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/risk_overlay_summary.csv,.csv,4960,2026-06-23 21:06:21
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/notion_equal_overlay_compare_wall2020.png,.png,237872,2026-06-23 21:06:22
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/notion_equal_overlay_compare_wall2021.png,.png,211189,2026-06-23 21:06:22
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/notion_equal_overlay_compare_wall2022.png,.png,202192,2026-06-23 21:06:22
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/compact_ridge_overlay_compare_wall2020.png,.png,247498,2026-06-23 21:06:23
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/notion_equal_overlay_compare_wall2023.png,.png,165486,2026-06-23 21:06:23
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/notion_equal_overlay_compare_wall2024.png,.png,153634,2026-06-23 21:06:23
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/notion_equal_overlay_compare_wall2025.png,.png,121908,2026-06-23 21:06:23
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/compact_ridge_overlay_compare_wall2021.png,.png,220363,2026-06-23 21:06:24
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/compact_ridge_overlay_compare_wall2022.png,.png,204837,2026-06-23 21:06:24
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/compact_ridge_overlay_compare_wall2023.png,.png,170131,2026-06-23 21:06:24
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/compact_ridge_overlay_compare_wall2024.png,.png,158445,2026-06-23 21:06:24
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/compact_ridge_overlay_compare_wall2025.png,.png,123453,2026-06-23 21:06:25
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/overlay_max_drawdown_heatmap.png,.png,72174,2026-06-23 21:06:25
05_Day2_新增维度与失败尝试,mvp_cn/outputs/risk_overlay_tests/figures/overlay_sharpe_heatmap.png,.png,71889,2026-06-23 21:06:25
08_课堂交付,quant-research-platform/projects/final-classroom-delivery/assets/figures/rep_overlay_sharpe_heatmap.png,.png,71889,2026-06-23 21:06:25
05_Day2_新增维度与失败尝试,mvp_cn/src/aggressive_reversal_tests.py,.py,14770,2026-06-23 21:11:27
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_tests/aggressive_reversal_metrics.csv,.csv,10087,2026-06-23 21:11:42
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_tests/aggressive_reversal_returns.csv,.csv,494128,2026-06-23 21:11:42
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_tests/aggressive_reversal_summary.csv,.csv,1078,2026-06-23 21:11:42
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_tests/aggressive_factor_ic_summary.csv,.csv,607,2026-06-23 21:11:43
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_tests/aggressive_factor_monthly_ic.csv,.csv,45408,2026-06-23 21:11:43
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_tests/figures/low_reversal_equal_wall_equity.png,.png,248830,2026-06-23 21:11:44
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_tests/figures/low_reversal_filtered_wall_equity.png,.png,218400,2026-06-23 21:11:44
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_tests/figures/low_reversal_ridge_wall_equity.png,.png,219710,2026-06-23 21:11:44
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_tests/figures/aggressive_reversal_wall2023_compare.png,.png,138990,2026-06-23 21:11:45
05_Day2_新增维度与失败尝试,mvp_cn/src/aggressive_reversal_frequency_tests.py,.py,23067,2026-06-23 21:20:30
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/aggressive_frequency_metrics.csv,.csv,41577,2026-06-23 21:26:16
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/aggressive_frequency_returns.csv,.csv,1913841,2026-06-23 21:26:16
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/aggressive_frequency_factor_ic.csv,.csv,3099,2026-06-23 21:26:46
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/aggressive_frequency_summary.csv,.csv,4033,2026-06-23 21:26:46
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/frequency_summary_sharpe.png,.png,97925,2026-06-23 21:26:46
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_equal_daily_1d_wall_equity.png,.png,228263,2026-06-23 21:26:47
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_equal_monthly_21d_wall_equity.png,.png,246181,2026-06-23 21:26:47
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_equal_ten_day_10d_wall_equity.png,.png,253178,2026-06-23 21:26:47
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_equal_weekly_5d_wall_equity.png,.png,258320,2026-06-23 21:26:47
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_filtered_daily_1d_wall_equity.png,.png,191444,2026-06-23 21:26:48
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_filtered_monthly_21d_wall_equity.png,.png,194856,2026-06-23 21:26:48
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_filtered_ten_day_10d_wall_equity.png,.png,252346,2026-06-23 21:26:48
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_filtered_weekly_5d_wall_equity.png,.png,220715,2026-06-23 21:26:48
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_ridge_monthly_21d_wall_equity.png,.png,195170,2026-06-23 21:26:48
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_equal_wall2023_frequency_compare.png,.png,168882,2026-06-23 21:26:49
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_filtered_wall2023_frequency_compare.png,.png,148212,2026-06-23 21:26:49
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_ridge_daily_1d_wall_equity.png,.png,191599,2026-06-23 21:26:49
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_ridge_ten_day_10d_wall_equity.png,.png,252290,2026-06-23 21:26:49
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_ridge_weekly_5d_wall_equity.png,.png,221675,2026-06-23 21:26:49
05_Day2_新增维度与失败尝试,mvp_cn/outputs/aggressive_reversal_frequency_tests/figures/low_reversal_ridge_wall2023_frequency_compare.png,.png,148700,2026-06-23 21:26:50
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/600519.csv,.csv,25797,2026-06-23 21:35:05
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/000858.csv,.csv,15030,2026-06-23 21:35:26
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/000333.csv,.csv,8883,2026-06-23 21:35:38
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/600887.csv,.csv,12780,2026-06-23 21:35:51
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/601899.csv,.csv,7784,2026-06-23 21:36:02
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/600489.csv,.csv,2481,2026-06-23 21:36:07
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/603993.csv,.csv,4172,2026-06-23 21:36:16
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/600362.csv,.csv,946,2026-06-23 21:36:20
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/600030.csv,.csv,7816,2026-06-23 21:36:31
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/601318.csv,.csv,6865,2026-06-23 21:36:40
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/600036.csv,.csv,7158,2026-06-23 21:36:52
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/601398.csv,.csv,3209,2026-06-23 21:36:56
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/600276.csv,.csv,9805,2026-06-23 21:37:06
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/300760.csv,.csv,10139,2026-06-23 21:37:21
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/000538.csv,.csv,1696,2026-06-23 21:37:27
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/600085.csv,.csv,1112,2026-06-23 21:37:33
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/601857.csv,.csv,4352,2026-06-23 21:37:45
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/600028.csv,.csv,4033,2026-06-23 21:37:52
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/601088.csv,.csv,6786,2026-06-23 21:38:00
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/600900.csv,.csv,4349,2026-06-23 21:38:07
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/000063.csv,.csv,8596,2026-06-23 21:38:18
10_其他可审计文件,mvp_cn/data/raw/akshare_research_reports/002415.csv,.csv,5200,2026-06-23 21:38:26
