date,sh510150,sh510170,sh510230,sz159929,sz159930,sh512330
2013-02-18,0.8390745596330104,0.8306247410459143,1.164060112488067,,,
2013-02-19,0.8241329388369362,0.8075117435570156,1.151487227578024,,,
2013-02-20,0.8436390246352518,0.8176236530512926,1.1416742442336,,,
2013-02-21,0.8293215167338522,0.78909349968848,1.088929810158081,,,
2013-02-22,0.8290094602865149,0.7894547008152553,1.0745169908709584,,,
2013-02-25,0.8290094602865149,0.7959552017611804,1.0831033512973294,,,
2013-02-26,0.8189443028072985,0.7764536128206336,1.076970353840651,,,
2013-02-27,0.8137166597217439,0.7836764299173377,1.090156433076134,,,
2013-02-28,0.8277220530430849,0.796316316785184,1.1376878368835142,,,
2013-03-01,0.8306479310331994,0.789815815839259,1.133088118074402,,,
2013-03-04,0.8091912599081407,0.758035368952098,1.0613307945018884,,,
2013-03-05,0.8293215167338522,0.7688695945971541,1.1238883290554178,,,
2013-03-06,0.8429757884192174,0.7760924116938582,1.1306347551047091,,,
2013-03-07,0.8348612743994652,0.7836764299173375,1.1048759080927693,,,
2013-03-08,0.8309600456132579,0.7789815901942028,1.1024226622566633,,,
2013-03-11,0.8296726383698277,0.7753701816458507,1.0886231544285672,,,
2013-03-12,0.8134045451416853,0.7688695945971541,1.0705304663872857,,,
2013-03-13,0.803963616822586,0.7620078925244537,1.0597976329879084,,,
2013-03-14,0.8078648456087935,0.762369093651229,1.0631709631461406,,,
2013-03-15,0.815667245048487,0.7547850754277495,1.068077337684766,,,
2013-03-18,0.8020129733631217,0.7417839874331279,1.050597961102511,,,
2013-03-19,0.8013888023357258,0.7446731659334724,1.06470412466012,,,
2013-03-20,0.8221822953774716,0.7620078925244536,1.1208218888938712,,,
2013-03-21,0.827370931407109,0.7630913236992364,1.1159153972216591,,,
2013-03-22,0.831623281829292,0.7641747548740191,1.1159153972216591,,,
2013-03-25,0.8286973457064561,0.7648970710247981,1.109475509768295,,,
2013-03-26,0.8309600456132578,0.7475622583310453,1.0794234825431694,,,
2013-03-27,0.8309600456132578,0.7482845744818243,1.0864764471883877,,,
2013-03-28,0.8238208242568772,0.7327555091136333,1.0236123740389316,,,
2013-03-29,0.8127413670583721,0.733116624137637,1.0251456526864977,,,
2013-04-01,0.812117137898255,0.7222823984925809,1.0254521912824244,,,
2013-04-02,0.7987749807929483,0.7226435135165846,1.0275988985226037,,,
2013-04-03,0.790660408640475,0.7222823984925809,1.0303586829546365,,,
2013-04-08,0.800413509672354,0.712170445946918,1.020852472473312,,,
2013-04-09,0.800413509672354,0.7168652856700529,1.0300521443587096,,,
2013-04-10,0.8007255661196914,0.7244492608421466,1.0266789313340638,,,
2013-04-11,0.7977996881295767,0.7197544211190117,1.0263722756045506,,,
2013-04-12,0.796824337333484,0.7110870147721353,1.0171726037191533,,,
2013-04-15,0.7935863447633109,0.6915853827802028,1.013799507828094,,,
2013-04-16,0.7965122808861467,0.6919465408555924,1.0220790953913654,,,
2013-04-17,0.8101665525715119,0.6897796785060268,1.0141061635576074,,,
2013-04-18,0.8098154309355362,0.6861682699576749,1.0196258495552597,,,
2013-04-19,0.8251082315003071,0.699530516027686,1.0594909772583951,,,
